"minority_feedback","forms_shown","sold30m_shown","classic_shown","minority_pick","forms_pick","sold30m_pick","classic_pick","base_minority","choice-1","choice-2","choice-3","choice-4","choice-5","choice-6","choice-7","race","gender","age","gender_code","race_code","poli","poli_numeric","poli_centered","poli_party","party_democrat","party_independent","party_republican","internal1Z","internal2Z","internal3Z","internal4Z","internal","external1Z","external2Z","external3Z","external","num_excluded_total"
1,0,1,1,0,0,0,1,4,"Agatha Christie","Alice Walker","J.R.R. Tolkien","Gabriel Garcia Marquez","Toni Morrison","Sandra Cisneros","Sylvia Plath","White / Caucasian","Woman",31,0,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,-1.08695655223542,-0.629286341266444,-1.1302500677506,-0.616756701714219,-0.865812415741671,1.3285947721724,0.717152880601598,-0.89626510007028,0.383160850901241,36
0,1,1,1,1,0,0,0,1,"Michael Crichton","Agatha Christie","J.R.R. Tolkien","Charles Dickens","Joyce Carol Oates","Toni Morrison","Alice Walker","Black or African American","Woman",24,0,0,"4Moderate; middle of the road",4,0,"Independent",0,1,0,0.498753131200294,0.368362736351089,0.342347459274123,0.361028313198567,0.392622910006018,0.197258612462279,0.717152880601598,0.288627744090429,0.401013079051435,36
1,1,0,1,0,1,0,1,1,"WEB Du Bois","J.R.R. Tolkien","Jane Austen","Michael Crichton","George Orwell","John Steinbeck","Herman Melville","White / Caucasian","Man",70,1,1,"6Conservative",6,2,"Republican",0,0,1,-1.08695655223542,-0.629286341266444,-1.1302500677506,-0.127864194257826,-0.743589288877572,-0.934077547247848,-0.967724369004566,-0.89626510007028,-0.932689005440898,36
1,0,1,1,1,1,1,1,1,"Jack London","Joyce Carol Oates","Ray Bradbury","J.R.R. Tolkien","John Steinbeck","Toni Morrison","Gabriel Garcia Marquez","White / Caucasian","Man",72,1,1,"3Slightly liberal",3,-1,"Democrat",1,0,0,0.498753131200294,-0.130461802457677,-0.14851838306745,-0.127864194257826,0.022977187854335,0.197258612462279,-0.406098619135845,-0.303818677989925,-0.170886228221164,36
0,1,1,1,0,1,0,1,3,"J.R.R. Tolkien","Louisa May Alcott","Jane Austen","WEB Du Bois","Alice Walker","Gabriel Garcia Marquez","Agatha Christie","White / Caucasian","Woman",52,0,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,-1.08695655223542,-1.12811088007521,-1.1302500677506,-1.10564920917061,-1.11274167730796,-0.934077547247848,-0.967724369004566,-0.89626510007028,-0.932689005440898,36
0,1,1,1,0,0,1,1,3,"J.D. Salinger","Alice Walker","F. Scott Fitzgerald","Isabel Allende","Sandra Cisneros","Agatha Christie","Charles Dickens","White / Caucasian","Man",45,1,1,"2Liberal",2,-2,"Democrat",1,0,0,-1.08695655223542,-0.629286341266444,-0.639384225409024,-0.616756701714219,-0.743095955156277,-0.368409467392785,-0.406098619135845,-0.303818677989925,-0.359442254839518,36
1,1,0,1,1,1,0,0,1,"F. Scott Fitzgerald","J.R.R. Tolkien","Agatha Christie","John Steinbeck","Alice Walker","George Orwell","Sandra Cisneros","White / Caucasian","Woman",33,0,1,"2Liberal",2,-2,"Democrat",1,0,0,-0.0298167632782783,0.867187275159856,0.833213301615697,0.849920820654961,0.630126158538059,0.197258612462279,1.27877863047032,-0.303818677989925,0.390739521647558,36
1,1,0,1,0,0,0,0,1,"J.R.R. Tolkien","Lucy Maud","J.D. Salinger","Alice Walker","Louisa May Alcott","Charles Dickens","Michael Crichton","White / Caucasian","Woman",38,0,1,"7Extremely conservative",7,3,"Republican",0,0,1,-1.08695655223542,-1.12811088007521,0.342347459274123,-0.616756701714219,-0.622369168687682,-0.934077547247848,-0.967724369004566,-0.89626510007028,-0.932689005440898,36
0,1,1,1,0,1,1,1,2,"F. Scott Fitzgerald","J.D. Salinger","Charles Dickens","Gabriel Garcia Marquez","J.R.R. Tolkien","Toni Morrison","Lucy Maud","Hispanic / Latinx","Woman",51,0,0,"3Slightly liberal",3,-1,"Independent",0,1,0,0.498753131200294,-0.130461802457677,-0.639384225409024,-0.616756701714219,-0.221962399595157,0.762926692317342,-0.406098619135845,-0.303818677989925,0.0176697983971905,36
1,1,1,0,1,1,0,0,0,"Michael Crichton","Ernest Hemingway","Ray Bradbury","Jack London","John Steinbeck","J.D. Salinger","Toni Morrison","White / Caucasian","Man",74,1,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,1.02732302567887,0.867187275159856,1.32407914395727,1.33881332811135,1.13935069322684,1.3285947721724,1.27877863047032,1.47352058825114,1.36029799696462,36
0,1,1,1,1,1,0,0,1,"Michael Crichton","J.D. Salinger","Jack London","Alice Walker","Ernest Hemingway","Emily Bronte","Toni Morrison","White / Caucasian","Woman",42,0,1,"2Liberal",2,-2,"Democrat",1,0,0,1.55589292015744,1.36601181396862,1.32407914395727,1.33881332811135,1.39619930154867,1.89426285202747,1.84040438033904,2.06596701033149,1.933544747566,36
0,1,1,1,0,1,1,1,4,"Toni Morrison","Alice Walker","WEB Du Bois","Agatha Christie","Joyce Carol Oates","Isabel Allende","J.R.R. Tolkien","Black or African American","Woman",48,0,0,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-0.55838665775685,-0.629286341266444,-0.639384225409024,-0.616756701714219,-0.610953481536634,-0.368409467392785,-0.406098619135845,-0.303818677989925,-0.359442254839518,36
0,1,1,1,0,0,0,1,0,"Ernest Hemingway","John Steinbeck","Charles Dickens","J.D. Salinger","George Orwell","F. Scott Fitzgerald","Jane Austen","White / Caucasian","Man",37,1,1,"2Liberal",2,-2,"Democrat",1,0,0,-0.0298167632782783,-0.130461802457677,-0.14851838306745,-0.127864194257826,-0.109165285765308,0.197258612462279,0.155527130732877,-0.303818677989925,0.0163223550684099,36
0,1,1,1,0,1,1,1,4,"Gabriel Garcia Marquez","Isabel Allende","Sandra Cisneros","Emily Bronte","Alice Walker","Jane Austen","George Orwell","Hispanic / Latinx","Woman",31,0,0,"3Slightly liberal",3,-1,"Democrat",1,0,0,-0.55838665775685,-1.12811088007521,-0.639384225409024,-0.616756701714219,-0.735659616238826,-0.934077547247848,-0.406098619135845,-0.89626510007028,-0.745480422151324,36
1,1,1,0,0,0,0,1,3,"Agatha Christie","J.R.R. Tolkien","George Orwell","Isabel Allende","Sandra Cisneros","Alice Walker","Nathaniel Hawthorne","White / Caucasian","Woman",56,0,1,"3Slightly liberal",3,-1,"Democrat",1,0,0,-1.08695655223542,-0.629286341266444,-0.639384225409024,-1.10564920917061,-0.865319082020376,-0.934077547247848,-0.967724369004566,-0.89626510007028,-0.932689005440898,36
1,1,1,0,0,0,1,1,2,"Agatha Christie","Jane Austen","Lucy Maud","Ray Bradbury","Isabel Allende","Sandra Cisneros","J.D. Salinger","Asian / Pacific Islander","Woman",25,0,0,"2Liberal",2,-2,"Independent",0,1,0,0.498753131200294,0.867187275159856,-0.14851838306745,0.849920820654961,0.516835710986915,1.89426285202747,0.717152880601598,0.881074166170784,1.16416329959995,36
1,0,1,1,0,0,0,1,0,"Charles Dickens","J.R.R. Tolkien","Ernest Hemingway","Jane Austen","F. Scott Fitzgerald","Louisa May Alcott","John Steinbeck","White / Caucasian","Woman",62,0,1,"6Conservative",6,2,"Republican",0,0,1,-0.55838665775685,-0.130461802457677,-0.14851838306745,-0.127864194257826,-0.241307759384951,-0.368409467392785,-0.406098619135845,0.288627744090429,-0.161960114146067,36
0,1,1,1,1,1,0,0,2,"Gabriel Garcia Marquez","Sylvia Plath","Louisa May Alcott","Jane Austen","Toni Morrison","Jack London","Sandra Cisneros","White / Caucasian","Woman",28,0,1,"2Liberal",2,-2,"Democrat",1,0,0,1.55589292015744,1.36601181396862,0.833213301615697,0.849920820654961,1.15125971409918,0.197258612462279,-0.406098619135845,-0.303818677989925,-0.170886228221164,36
0,1,1,1,0,1,0,0,1,"Lucy Maud","Louisa May Alcott","Agatha Christie","Alice Walker","J.R.R. Tolkien","Sylvia Plath","Joyce Carol Oates","White / Caucasian","Woman",32,0,1,"7Extremely conservative",7,3,"Republican",0,0,1,-1.08695655223542,-1.12811088007521,-1.1302500677506,-1.10564920917061,-1.11274167730796,-0.934077547247848,-0.967724369004566,-0.89626510007028,-0.932689005440898,36
1,1,1,0,1,1,0,1,0,"George Orwell","Herman Melville","Ernest Hemingway","F. Scott Fitzgerald","Charles Dickens","J.R.R. Tolkien","WEB Du Bois","White / Caucasian","Man",48,1,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,1.02732302567887,0.867187275159856,1.32407914395727,0.849920820654961,1.01712756636274,0.762926692317342,-0.406098619135845,1.47352058825114,0.610116220477545,36
1,1,0,1,0,0,0,1,0,"Charles Dickens","Jane Austen","J.R.R. Tolkien","Ernest Hemingway","John Steinbeck","Ray Bradbury","Nathaniel Hawthorne","White / Caucasian","Man",59,1,1,"6Conservative",6,2,"Republican",0,0,1,-1.08695655223542,-1.12811088007521,-1.1302500677506,-1.10564920917061,-1.11274167730796,-0.934077547247848,-0.967724369004566,-0.89626510007028,-0.932689005440898,36
0,1,1,1,0,0,1,1,1,"Jack London","Jane Austen","Alice Walker","Herman Melville","Michael Crichton","John Steinbeck","Charles Dickens","White / Caucasian","Woman",35,0,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,1.02732302567887,-0.629286341266444,0.833213301615697,0.361028313198567,0.398069574806671,0.762926692317342,-0.406098619135845,-0.303818677989925,0.0176697983971905,36
0,1,1,1,0,1,0,1,0,"Charles Dickens","Nathaniel Hawthorne","Agatha Christie","F. Scott Fitzgerald","George Orwell","J.R.R. Tolkien","Louisa May Alcott","White / Caucasian","Woman",29,0,1,"5Slightly conservative",5,1,"Independent",0,1,0,1.55589292015744,0.867187275159856,0.833213301615697,0.361028313198567,0.904330452532889,1.3285947721724,0.717152880601598,1.47352058825114,1.17308941367505,36
1,1,1,0,0,1,0,0,0,"Agatha Christie","Sylvia Plath","George Orwell","J.D. Salinger","Ray Bradbury","Louisa May Alcott","Joyce Carol Oates","White / Caucasian","Woman",25,0,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,0.498753131200294,0.368362736351089,0.833213301615697,-0.127864194257826,0.393116243727313,0.762926692317342,0.717152880601598,-0.303818677989925,0.392086964976338,36
0,1,1,1,0,0,0,1,2,"Louisa May Alcott","Emily Bronte","Jane Austen","Isabel Allende","Joyce Carol Oates","Sandra Cisneros","Sylvia Plath","Hispanic / Latinx","Woman",63,0,0,"2Liberal",2,-2,"Democrat",1,0,0,-1.08695655223542,-1.12811088007521,-1.1302500677506,-1.10564920917061,-1.11274167730796,-0.934077547247848,-0.967724369004566,-0.89626510007028,-0.932689005440898,36
0,1,1,1,1,1,1,0,2,"J.R.R. Tolkien","Gabriel Garcia Marquez","Emily Bronte","Joyce Carol Oates","Sandra Cisneros","Jane Austen","Isabel Allende","Hispanic / Latinx","Woman",22,0,0,"1Extremely liberal",1,-3,"Democrat",1,0,0,1.55589292015744,0.368362736351089,0.342347459274123,-0.616756701714219,0.412461603517108,1.3285947721724,0.717152880601598,-0.303818677989925,0.580642991594693,36
1,0,1,1,0,0,0,1,2,"George Orwell","Ray Bradbury","WEB Du Bois","Agatha Christie","John Steinbeck","Alice Walker","Sylvia Plath","White / Caucasian","Woman",32,0,1,"3Slightly liberal",3,-1,"Democrat",1,0,0,-1.08695655223542,-0.629286341266444,-0.639384225409024,-0.616756701714219,-0.743095955156277,-0.934077547247848,-0.406098619135845,-0.89626510007028,-0.745480422151324,36
1,1,1,0,0,1,0,1,2,"Toni Morrison","Alice Walker","Michael Crichton","Joyce Carol Oates","F. Scott Fitzgerald","Lucy Maud","Louisa May Alcott","Black or African American","Woman",59,0,0,"1Extremely liberal",1,-3,"Democrat",1,0,0,1.55589292015744,0.867187275159856,1.32407914395727,1.33881332811135,1.27149316684648,1.3285947721724,2.40203013020776,2.06596701033149,1.93219730423722,36
1,1,0,1,0,0,0,1,2,"Toni Morrison","Ernest Hemingway","Alice Walker","Emily Bronte","John Steinbeck","Jack London","Sylvia Plath","Black or African American","Woman",33,0,0,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-1.08695655223542,1.36601181396862,-1.1302500677506,-1.10564920917061,-0.489211003797002,-0.934077547247848,1.84040438033904,-0.89626510007028,0.00335391100697095,36
1,1,1,0,0,1,1,1,1,"Michael Crichton","Charles Dickens","Jack London","Herman Melville","Ernest Hemingway","Alice Walker","J.R.R. Tolkien","White / Caucasian","Man",26,1,1,"2Liberal",2,-2,"Democrat",1,0,0,1.55589292015744,0.867187275159856,0.833213301615697,1.33881332811135,1.14877670626109,1.3285947721724,1.27877863047032,2.06596701033149,1.55778013765807,36
1,0,1,1,0,1,0,1,1,"F. Scott Fitzgerald","Lucy Maud","Alice Walker","Jack London","Jane Austen","Nathaniel Hawthorne","Herman Melville","White / Caucasian","Woman",30,0,1,"5Slightly conservative",5,1,"Republican",0,0,1,-0.0298167632782783,-0.629286341266444,-0.639384225409024,1.33881332811135,0.0100814995394019,-0.368409467392785,-0.406098619135845,-0.303818677989925,-0.359442254839518,36
0,1,1,1,0,1,1,1,4,"Toni Morrison","Ernest Hemingway","WEB Du Bois","Gabriel Garcia Marquez","Alice Walker","Herman Melville","J.R.R. Tolkien","Black or African American","Woman",31,0,0,"7Extremely conservative",7,3,"Democrat",1,0,0,2.08446281463601,1.86483635277739,1.81494498629884,1.82770583556775,1.89798749732,2.45993093188253,2.40203013020776,2.65841343241185,2.50679149816738,36
0,1,1,1,0,1,0,1,1,"Joyce Carol Oates","F. Scott Fitzgerald","Lucy Maud","Ray Bradbury","Sandra Cisneros","John Steinbeck","Agatha Christie","White / Caucasian","Woman",43,0,1,"5Slightly conservative",5,1,"Independent",0,1,0,-1.08695655223542,-1.12811088007521,-1.1302500677506,-1.10564920917061,-1.11274167730796,-0.934077547247848,-0.967724369004566,-0.89626510007028,-0.932689005440898,36
1,1,1,0,1,1,1,0,2,"Jack London","Gabriel Garcia Marquez","George Orwell","WEB Du Bois","Herman Melville","J.D. Salinger","Isabel Allende","White / Caucasian","Woman",73,0,1,"2Liberal",2,-2,"Democrat",1,0,0,-0.55838665775685,-0.629286341266444,-0.639384225409024,-0.616756701714219,-0.610953481536634,-0.368409467392785,-0.406098619135845,-0.303818677989925,-0.359442254839518,36
0,1,1,1,0,1,0,1,0,"Agatha Christie","Nathaniel Hawthorne","J.R.R. Tolkien","Michael Crichton","Louisa May Alcott","John Steinbeck","Ray Bradbury","White / Caucasian","Woman",32,0,1,"7Extremely conservative",7,3,"Republican",0,0,1,-1.08695655223542,-1.12811088007521,-1.1302500677506,-1.10564920917061,-1.11274167730796,-0.934077547247848,-0.967724369004566,-0.89626510007028,-0.932689005440898,36
0,1,1,1,0,1,0,1,1,"Charles Dickens","Jack London","John Steinbeck","Ray Bradbury","Ernest Hemingway","Gabriel Garcia Marquez","Louisa May Alcott","White / Caucasian","Woman",56,0,1,"2Liberal",2,-2,"Democrat",1,0,0,-0.55838665775685,-0.629286341266444,-0.639384225409024,-0.616756701714219,-0.610953481536634,-0.368409467392785,-0.406098619135845,-0.303818677989925,-0.359442254839518,36
0,1,1,1,0,0,0,1,1,"Michael Crichton","Toni Morrison","Agatha Christie","Jack London","Ray Bradbury","John Steinbeck","Ernest Hemingway","White / Caucasian","Man",74,1,1,"6Conservative",6,2,"Republican",0,0,1,-0.55838665775685,-0.629286341266444,-0.639384225409024,-0.616756701714219,-0.610953481536634,-0.368409467392785,-0.406098619135845,-0.303818677989925,-0.359442254839518,36
0,1,1,1,1,1,1,0,2,"Sylvia Plath","Emily Bronte","Alice Walker","Toni Morrison","Joyce Carol Oates","Louisa May Alcott","Isabel Allende","White / Caucasian","Man",50,1,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,0.498753131200294,-0.629286341266444,-0.14851838306745,0.361028313198567,0.0204941800162416,0.197258612462279,0.155527130732877,0.288627744090429,0.213804495761861,36
0,1,1,1,0,0,0,1,0,"George Orwell","J.R.R. Tolkien","Lucy Maud","Michael Crichton","Charles Dickens","Ray Bradbury","Jane Austen","Black or African American","Woman",27,0,0,"5Slightly conservative",5,1,"Independent",0,1,0,1.55589292015744,1.36601181396862,1.32407914395727,1.33881332811135,1.39619930154867,1.89426285202747,1.84040438033904,2.06596701033149,1.933544747566,36
1,0,1,1,1,0,0,0,0,"J.R.R. Tolkien","Jack London","J.D. Salinger","Charles Dickens","Ernest Hemingway","Emily Bronte","Alice Walker","White / Caucasian","Woman",39,0,1,"3Slightly liberal",3,-1,"Democrat",1,0,0,0.498753131200294,1.36601181396862,0.833213301615697,0.849920820654961,0.886974766859893,1.3285947721724,1.84040438033904,0.288627744090429,1.15254229886729,36
1,1,1,0,1,1,0,0,2,"Isabel Allende","Agatha Christie","George Orwell","Alice Walker","J.R.R. Tolkien","Louisa May Alcott","Sandra Cisneros","White / Caucasian","Woman",56,0,1,"5Slightly conservative",5,1,"Independent",0,1,0,-0.55838665775685,-0.629286341266444,-0.639384225409024,-0.616756701714219,-0.610953481536634,-0.368409467392785,-0.406098619135845,-0.303818677989925,-0.359442254839518,36
1,1,1,0,1,1,0,0,2,"J.R.R. Tolkien","Joyce Carol Oates","Ray Bradbury","Gabriel Garcia Marquez","Agatha Christie","Alice Walker","Toni Morrison","White / Caucasian","Woman",66,0,1,"5Slightly conservative",5,1,"Republican",0,0,1,1.55589292015744,1.36601181396862,1.32407914395727,1.33881332811135,1.39619930154867,1.89426285202747,1.27877863047032,2.06596701033149,1.74633616427643,36
1,1,1,0,0,0,0,0,0,"J.R.R. Tolkien","Agatha Christie","Herman Melville","F. Scott Fitzgerald","J.D. Salinger","Nathaniel Hawthorne","Michael Crichton","Asian / Pacific Islander","Man",33,1,0,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-0.55838665775685,-0.629286341266444,-0.639384225409024,-0.616756701714219,-0.610953481536634,-0.368409467392785,-0.406098619135845,-0.303818677989925,-0.359442254839518,36
0,1,1,1,0,0,0,1,0,"George Orwell","J.R.R. Tolkien","Michael Crichton","Ernest Hemingway","Charles Dickens","Agatha Christie","Jane Austen","White / Caucasian","Man",43,1,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-1.08695655223542,-1.12811088007521,-1.1302500677506,-1.10564920917061,-1.11274167730796,-0.934077547247848,-0.967724369004566,-0.89626510007028,-0.932689005440898,36
0,1,1,1,0,0,1,1,1,"Jane Austen","George Orwell","Ernest Hemingway","Ray Bradbury","John Steinbeck","Alice Walker","J.D. Salinger","Hispanic / Latinx","Woman",51,0,0,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-0.0298167632782783,0.368362736351089,0.342347459274123,0.361028313198567,0.260480436386375,0.197258612462279,0.717152880601598,0.288627744090429,0.401013079051435,36
0,1,1,1,0,1,0,1,2,"Jane Austen","Alice Walker","Nathaniel Hawthorne","J.R.R. Tolkien","Lucy Maud","Isabel Allende","Herman Melville","White / Caucasian","Woman",36,0,1,"4Moderate; middle of the road",4,0,"Republican",0,0,1,-1.08695655223542,-1.12811088007521,-1.1302500677506,-1.10564920917061,-1.11274167730796,-0.934077547247848,-0.967724369004566,-0.89626510007028,-0.932689005440898,36
0,1,1,1,0,1,0,1,3,"WEB Du Bois","Isabel Allende","Ernest Hemingway","Gabriel Garcia Marquez","Emily Bronte","Ray Bradbury","Louisa May Alcott","White / Caucasian","Man",43,1,1,"7Extremely conservative",7,3,"Republican",0,0,1,-0.0298167632782783,1.36601181396862,1.32407914395727,1.82770583556775,1.12199500755384,1.3285947721724,1.84040438033904,2.06596701033149,1.74498872094765,36
0,1,1,1,0,1,0,1,3,"Toni Morrison","Agatha Christie","Sandra Cisneros","Joyce Carol Oates","Sylvia Plath","Alice Walker","Louisa May Alcott","White / Caucasian","Woman",37,0,1,"2Liberal",2,-2,"Independent",0,1,0,-0.55838665775685,-0.629286341266444,-0.639384225409024,-0.616756701714219,-0.610953481536634,-0.368409467392785,-0.967724369004566,-0.89626510007028,-0.744132978822544,36
1,1,1,0,0,0,0,1,1,"Jack London","J.D. Salinger","WEB Du Bois","George Orwell","Herman Melville","Nathaniel Hawthorne","John Steinbeck","White / Caucasian","Woman",81,0,1,"3Slightly liberal",3,-1,"Independent",0,1,0,1.02732302567887,0.368362736351089,0.342347459274123,0.361028313198567,0.524765383625661,1.3285947721724,0.717152880601598,0.881074166170784,0.975607272981596,36
